Time,Channel A
(ms),(mV)

0.00955200,-3.40182100
0.00956800,-5.10580700
0.00958400,-10.21161000
0.00960000,-11.90945000
0.00961600,-17.01525000
0.00963200,-17.01525000
0.00964800,-22.12721000
0.00966400,-23.82505000
0.00968000,-28.93085000
0.00969600,-30.63484000
0.00971200,-34.03666000
0.00972800,-35.74065000
0.00974400,-40.84645000
0.00976000,-42.55044000
0.00977600,-44.25443000
0.00979200,-49.36023000
0.00980800,-49.36023000
0.00982400,-52.76205000
0.00984000,-52.76205000
0.00985600,-57.86786000
0.00987200,-56.16388000
0.00988800,-61.27583000
0.00990400,-61.27583000
0.00992000,-64.67765000
0.00993600,-62.97367000
0.00995200,-66.38164000
0.00996800,-66.38164000
0.00998400,-66.38164000
0.01000000,-68.07948000
0.01001600,-69.78346000
0.01003200,-68.07948000
0.01004800,-69.78346000
0.01006400,-68.07948000
0.01008000,-69.78346000
0.01009600,-69.78346000
0.01011200,-69.78346000
0.01012800,-66.38164000
0.01014400,-69.78346000
0.01016000,-66.38164000
0.01017600,-69.78346000
0.01019200,-64.67765000
0.01020800,-68.07948000
0.01022400,-61.27583000
0.01024000,-64.67765000
0.01025600,-59.57185000
0.01027200,-61.27583000
0.01028800,-57.86786000
0.01030400,-56.16388000
0.01032000,-52.76205000
0.01033600,-52.76205000
0.01035200,-49.36023000
0.01036800,-47.65625000
0.01038400,-45.95226000
0.01040000,-44.25443000
0.01041600,-40.84645000
0.01043200,-37.44463000
0.01044800,-34.03666000
0.01046400,-32.33883000
0.01048000,-28.93085000
0.01049600,-27.23302000
0.01051200,-22.12721000
0.01052800,-20.42323000
0.01054400,-17.01525000
0.01056000,-15.31742000
0.01057600,-10.21161000
0.01059200,-6.80364100
0.01060800,-5.10580700
0.01062400,-3.40182100
0.01064000,1.69783400
0.01065600,3.40182100
0.01067200,6.80364100
0.01068800,10.21161000
0.01070400,13.61343000
0.01072000,15.31742000
0.01073600,18.71924000
0.01075200,20.42323000
0.01076800,25.52903000
0.01078400,27.23302000
0.01080000,30.63484000
0.01081600,32.33883000
0.01083200,35.74065000
0.01084800,37.44463000
